concent_id,concent,is_face_authentication_blocked,merchant_desc,merchant_dist,merchant_id,merchant_logo,merchant_nm,merchant_status,merchant_time,mobile,primary_authenticated,secondary_authenticated,ssn
483,true,true,Friesen-Abshire,60.38,1003,http://dummyimage.com/134x247.jpg/dddddd/000000,Geba,Open,7:08 PM,475-649-7264,true,true,547-83-7323
484,false,false,"Walsh, Morissette and Gutkowski",73.28,1006,http://dummyimage.com/135x127.jpg/5fa2dd/ffffff,Jatri,Close,10:35 PM,835-311-8078,false,true,330-77-3335
485,true,false,Streich Group,13.77,1003,http://dummyimage.com/226x128.bmp/5fa2dd/ffffff,Miboo,Close,11:50 PM,978-798-3933,true,false,622-62-9991
486,true,false,"Bernier, Mills and Lebsack",37.31,1009,http://dummyimage.com/185x184.bmp/ff4444/ffffff,Lajo,Open,11:33 PM,382-218-7536,false,true,879-61-7160
487,false,false,Lockman-Shanahan,69.57,1008,http://dummyimage.com/144x182.png/dddddd/000000,Linklinks,Close,7:36 PM,143-700-3085,true,false,608-45-6045
488,true,true,Thompson-Steuber,12.8,1020,http://dummyimage.com/109x193.bmp/5fa2dd/ffffff,Tavu,Open,7:56 PM,761-202-0402,true,false,818-93-0806
489,true,true,Howell-Hilpert,21.73,1019,http://dummyimage.com/179x126.png/5fa2dd/ffffff,Wikizz,Open,6:00 PM,422-220-6557,true,false,800-69-7912
490,true,true,Hauck and Sons,14.26,1007,http://dummyimage.com/114x235.png/5fa2dd/ffffff,Eadel,Close,7:57 PM,970-446-4419,true,false,561-73-3886
491,false,false,Dicki-Huel,80.95,1004,http://dummyimage.com/115x224.jpg/cc0000/ffffff,Cogibox,Close,10:23 PM,884-329-6558,true,false,723-26-1431
492,false,false,Robel-Muller,62.05,1025,http://dummyimage.com/217x100.png/dddddd/000000,Yakidoo,Open,7:53 PM,534-287-8718,true,false,572-21-4667
493,true,true,Prohaska Inc,73.67,1023,http://dummyimage.com/128x185.jpg/dddddd/000000,Abata,Open,11:45 PM,665-989-7420,false,true,878-87-1028
494,true,true,Osinski Inc,61.15,1011,http://dummyimage.com/248x211.png/5fa2dd/ffffff,Brainsphere,Open,11:26 PM,506-381-5517,true,true,140-53-1685
495,false,false,Koss-Jenkins,75.28,1000,http://dummyimage.com/144x214.bmp/dddddd/000000,Oloo,Close,7:11 PM,144-812-8280,true,false,317-13-1961
496,false,true,Bins-Leuschke,52.59,1017,http://dummyimage.com/216x118.png/5fa2dd/ffffff,Bubblebox,Open,11:27 PM,384-924-4333,true,true,419-38-3130
497,false,true,Runte and Sons,74.22,1003,http://dummyimage.com/179x248.png/dddddd/000000,Thoughtbeat,Open,8:03 PM,782-523-2042,false,false,169-44-6918
498,true,true,Hoeger-Jenkins,82.43,1003,http://dummyimage.com/146x215.jpg/dddddd/000000,Wikido,Close,6:28 PM,506-499-8469,true,false,400-59-8633
499,true,true,Jacobson and Sons,27.37,1016,http://dummyimage.com/213x184.png/cc0000/ffffff,Blognation,Open,10:19 PM,704-353-6119,true,true,218-94-8181
500,true,true,Rath Inc,61.08,1020,http://dummyimage.com/186x148.jpg/5fa2dd/ffffff,Riffpedia,Close,10:53 PM,746-405-1497,false,false,523-26-4432
501,true,false,"Hirthe, Johnston and Wiegand",86.86,1023,http://dummyimage.com/242x149.png/ff4444/ffffff,Vipe,Open,10:33 PM,832-669-3088,false,false,421-32-6411
502,true,false,Johnston-Kreiger,52.41,1016,http://dummyimage.com/155x229.bmp/5fa2dd/ffffff,Jabbertype,Close,9:28 PM,635-387-5007,false,true,437-06-8597
503,true,true,Greenholt and Sons,19.39,1010,http://dummyimage.com/240x141.jpg/5fa2dd/ffffff,Cogibox,Close,9:43 PM,447-181-0852,true,false,849-25-8283
504,false,false,Torphy-Bruen,56.22,1025,http://dummyimage.com/197x173.bmp/dddddd/000000,Oloo,Open,8:05 PM,860-319-8702,false,false,319-71-9521
505,false,false,Trantow LLC,15.84,1003,http://dummyimage.com/238x158.jpg/cc0000/ffffff,Centimia,Close,10:10 PM,858-383-5259,false,true,870-78-3394
506,true,false,"Konopelski, Bashirian and Padberg",29.47,1006,http://dummyimage.com/232x236.jpg/dddddd/000000,Rhynoodle,Open,9:23 PM,297-851-6637,true,false,330-51-2918
507,false,true,Trantow and Sons,79.16,1001,http://dummyimage.com/207x246.jpg/dddddd/000000,Flipstorm,Close,7:40 PM,874-341-6625,true,true,197-77-4928
508,true,true,"Walsh, Parisian and Rutherford",2.54,1015,http://dummyimage.com/142x250.png/cc0000/ffffff,Jaxnation,Close,8:31 PM,682-763-6754,true,false,113-71-3761
509,true,true,"Beahan, Heathcote and Cassin",93.11,1006,http://dummyimage.com/210x228.png/ff4444/ffffff,Eidel,Open,9:09 PM,774-201-3261,true,false,692-93-9994
510,false,true,Cormier Group,63.32,1015,http://dummyimage.com/212x112.png/5fa2dd/ffffff,Quimba,Open,10:37 PM,286-372-3635,false,true,857-46-4225
511,true,false,"Brakus, Schroeder and Mohr",32.18,1018,http://dummyimage.com/216x181.bmp/5fa2dd/ffffff,Dynazzy,Close,9:40 PM,673-283-0716,true,true,772-21-6867
512,true,true,"Ankunding, Bechtelar and Herman",82.64,1002,http://dummyimage.com/130x155.png/dddddd/000000,Avamba,Open,11:31 PM,677-853-8122,true,true,687-01-7362
513,false,true,Lowe Inc,97.62,1005,http://dummyimage.com/201x175.jpg/ff4444/ffffff,Meetz,Open,9:08 PM,205-593-4234,false,true,428-93-9812
514,false,false,"VonRueden, Kertzmann and Leffler",7.36,1019,http://dummyimage.com/159x243.png/dddddd/000000,Topicware,Close,10:46 PM,210-733-7754,false,false,839-41-5312
515,true,false,"DuBuque, Nitzsche and Hermann",9.99,1005,http://dummyimage.com/224x124.png/5fa2dd/ffffff,Bluejam,Open,11:20 PM,276-347-0540,true,true,557-10-8195
516,false,false,Nicolas LLC,94.2,1015,http://dummyimage.com/168x166.bmp/5fa2dd/ffffff,Brightdog,Open,8:40 PM,335-726-6660,true,false,195-12-4783
517,true,true,Feeney Inc,49.96,1012,http://dummyimage.com/250x171.png/5fa2dd/ffffff,Fivespan,Close,9:49 PM,308-902-4593,false,false,721-43-6860
518,false,false,Walker-Roberts,94.68,1015,http://dummyimage.com/192x159.png/cc0000/ffffff,Camimbo,Close,6:12 PM,620-477-5970,true,true,788-23-9355
519,false,true,Russel and Sons,5.36,1018,http://dummyimage.com/210x180.png/ff4444/ffffff,Jatri,Close,7:21 PM,933-232-0598,false,true,570-66-9432
520,false,true,Olson LLC,21.73,1020,http://dummyimage.com/169x239.png/cc0000/ffffff,Browseblab,Open,9:19 PM,733-418-5100,true,true,736-16-0217
521,false,false,Cassin Group,77.25,1018,http://dummyimage.com/171x104.bmp/cc0000/ffffff,Meezzy,Open,10:48 PM,252-268-3341,true,false,705-28-7825
522,true,false,"DuBuque, Buckridge and Schulist",37.19,1021,http://dummyimage.com/138x153.png/ff4444/ffffff,Npath,Close,10:39 PM,910-365-4334,true,false,765-78-7730
523,false,true,"Spinka, Goyette and Daugherty",31.13,1013,http://dummyimage.com/225x144.png/cc0000/ffffff,Mymm,Close,6:03 PM,119-886-6867,false,false,503-55-6822
524,true,true,Turner-Effertz,76.83,1019,http://dummyimage.com/248x234.jpg/5fa2dd/ffffff,Browsecat,Close,11:31 PM,362-193-8572,true,false,601-23-6530
525,false,false,"Collier, Crona and Little",32.64,1007,http://dummyimage.com/244x125.png/ff4444/ffffff,Mita,Open,6:48 PM,909-319-1356,true,false,580-49-0550
526,false,false,"Sanford, Torp and Upton",58.3,1022,http://dummyimage.com/193x247.bmp/5fa2dd/ffffff,Blogtag,Open,7:14 PM,401-335-6598,false,true,205-06-4714
527,true,true,"Hegmann, Rosenbaum and Bashirian",4.49,1015,http://dummyimage.com/204x104.bmp/cc0000/ffffff,Skimia,Close,9:46 PM,917-273-5836,true,true,405-68-3982
528,false,true,"Nikolaus, Langworth and Grimes",31.84,1002,http://dummyimage.com/152x157.bmp/cc0000/ffffff,Skyvu,Close,9:04 PM,368-808-6251,false,false,313-84-4889
529,true,false,Gislason Group,18.05,1000,http://dummyimage.com/180x233.png/dddddd/000000,Brainverse,Open,8:39 PM,387-168-5223,false,true,302-44-8774
530,true,true,"Swaniawski, Schoen and Fahey",43.53,1003,http://dummyimage.com/103x115.png/dddddd/000000,Bluejam,Close,9:24 PM,312-996-5886,false,true,857-40-4582
531,false,false,Wilkinson and Sons,61.52,1002,http://dummyimage.com/105x152.jpg/ff4444/ffffff,Yambee,Close,10:38 PM,407-874-9514,true,true,611-97-4881
532,false,true,Wilderman-Bode,14.3,1020,http://dummyimage.com/149x150.bmp/cc0000/ffffff,Oozz,Close,7:30 PM,400-732-1144,true,true,454-84-0936
533,true,false,"Marks, Strosin and Schaden",39.43,1022,http://dummyimage.com/156x246.png/5fa2dd/ffffff,Shuffledrive,Open,11:08 PM,295-563-7355,true,true,584-38-6545
534,false,true,Pacocha-Swift,72.97,1025,http://dummyimage.com/142x182.png/5fa2dd/ffffff,Thoughtsphere,Close,8:39 PM,732-401-7268,true,false,148-21-8190
535,true,false,Skiles Inc,86.01,1018,http://dummyimage.com/134x163.bmp/ff4444/ffffff,Blogpad,Open,6:18 PM,603-132-0943,true,true,236-03-5964
536,true,true,Conroy Inc,12.99,1018,http://dummyimage.com/223x158.png/ff4444/ffffff,Blogtags,Open,6:19 PM,419-708-0350,true,false,122-36-7944
537,true,true,Oberbrunner LLC,9.92,1013,http://dummyimage.com/106x122.jpg/5fa2dd/ffffff,Buzzster,Open,7:54 PM,224-285-9320,false,true,688-32-5525
538,true,true,"Mueller, Streich and Schoen",65.33,1025,http://dummyimage.com/112x121.bmp/cc0000/ffffff,Topicshots,Open,9:08 PM,658-263-4717,true,false,734-34-2838
539,false,false,Kuphal Inc,35.47,1019,http://dummyimage.com/165x157.png/5fa2dd/ffffff,Riffpath,Close,8:51 PM,314-491-5042,false,false,228-43-7852
540,false,true,"Turner, Donnelly and Jerde",86.93,1005,http://dummyimage.com/178x237.png/cc0000/ffffff,Jabbersphere,Open,6:59 PM,340-981-3377,false,false,676-27-6890
541,true,false,Doyle-Olson,38.12,1004,http://dummyimage.com/238x110.bmp/ff4444/ffffff,Abata,Open,6:08 PM,425-977-4057,true,false,185-08-0882
542,false,true,Abbott-Schoen,33.35,1014,http://dummyimage.com/141x118.jpg/cc0000/ffffff,Zoozzy,Close,7:39 PM,225-545-0215,false,true,819-99-5689
543,false,false,Muller-Bins,36.79,1004,http://dummyimage.com/133x124.bmp/5fa2dd/ffffff,Thoughtsphere,Open,8:33 PM,557-945-4689,false,true,492-05-9770
544,true,false,Bosco-Dooley,96.99,1009,http://dummyimage.com/156x202.png/cc0000/ffffff,Geba,Open,10:54 PM,294-242-3161,false,true,762-62-1302
545,true,true,"Jast, Senger and Swaniawski",34.56,1013,http://dummyimage.com/176x128.jpg/ff4444/ffffff,Agimba,Close,6:26 PM,257-563-9429,false,true,469-72-7778
546,true,false,"Prohaska, McClure and Eichmann",25.89,1004,http://dummyimage.com/137x144.bmp/dddddd/000000,Eire,Open,7:49 PM,160-815-3321,true,true,261-53-5126
547,true,true,"Stroman, Witting and Hodkiewicz",11.54,1006,http://dummyimage.com/248x144.bmp/cc0000/ffffff,Camido,Open,7:02 PM,896-415-3671,true,true,259-75-3203
548,true,false,Schamberger LLC,32.43,1012,http://dummyimage.com/111x162.bmp/dddddd/000000,Leexo,Open,9:24 PM,676-127-5548,true,true,555-13-5242
549,true,false,Bradtke-Rice,91.28,1016,http://dummyimage.com/121x174.png/ff4444/ffffff,Livetube,Open,10:40 PM,311-364-0454,true,true,602-06-3989
550,true,false,Langworth and Sons,51.33,1000,http://dummyimage.com/157x110.png/ff4444/ffffff,Photojam,Open,10:36 PM,318-254-5292,true,true,803-15-2697
551,true,false,"Koss, Schneider and Murazik",80.66,1000,http://dummyimage.com/142x186.png/dddddd/000000,Lazzy,Open,9:07 PM,901-950-6106,true,true,682-60-9262
552,true,false,"O'Keefe, Willms and Volkman",68.82,1021,http://dummyimage.com/159x201.png/dddddd/000000,Twitterbridge,Open,7:39 PM,125-109-8380,false,true,755-31-6424
553,true,true,Hirthe and Sons,83.32,1011,http://dummyimage.com/171x119.png/dddddd/000000,Brightdog,Close,7:40 PM,497-351-8385,true,false,629-69-1341
554,true,true,Beier-Watsica,14.24,1020,http://dummyimage.com/128x145.png/ff4444/ffffff,Mydeo,Open,11:22 PM,351-350-6585,true,true,423-68-1690
555,false,true,Heathcote and Sons,96.97,1014,http://dummyimage.com/233x164.jpg/cc0000/ffffff,Zoomcast,Close,7:28 PM,192-912-8777,false,true,341-78-2599
556,true,false,"Ratke, Gerhold and Collier",58.19,1009,http://dummyimage.com/197x158.jpg/5fa2dd/ffffff,Thoughtworks,Open,9:10 PM,216-224-6607,true,true,787-66-3752
557,true,false,Kilback-Little,32.74,1022,http://dummyimage.com/217x187.png/cc0000/ffffff,Zoomdog,Close,11:27 PM,540-610-0939,false,false,605-80-7105
558,true,true,"Rosenbaum, Jerde and Ratke",74.27,1009,http://dummyimage.com/199x203.jpg/cc0000/ffffff,Camimbo,Open,11:53 PM,567-751-0154,true,false,544-34-8663
559,true,false,"Sauer, Lehner and Kuhlman",90.43,1011,http://dummyimage.com/160x179.png/5fa2dd/ffffff,Photobug,Open,7:39 PM,585-503-7190,true,true,306-95-3088
560,false,true,"Zboncak, Swaniawski and Rodriguez",83.12,1024,http://dummyimage.com/134x142.jpg/cc0000/ffffff,Skivee,Open,10:11 PM,541-949-8127,true,false,476-29-2437
561,true,false,Medhurst and Sons,56.34,1010,http://dummyimage.com/142x175.bmp/dddddd/000000,Browsebug,Close,10:35 PM,366-447-2568,false,false,117-43-3891
562,true,true,"Hoeger, Donnelly and Fay",46.45,1006,http://dummyimage.com/187x227.jpg/cc0000/ffffff,Wikizz,Close,7:54 PM,770-774-2792,false,false,391-19-1162
563,true,false,Welch-Schultz,91.64,1003,http://dummyimage.com/192x161.bmp/cc0000/ffffff,Feedfish,Open,10:48 PM,478-369-6305,true,true,113-13-6342
564,true,false,McGlynn-Leuschke,34.37,1002,http://dummyimage.com/204x153.png/cc0000/ffffff,Yodoo,Open,8:54 PM,304-385-2548,false,false,848-61-8930
565,true,false,Nikolaus-Rempel,4.43,1018,http://dummyimage.com/217x207.bmp/cc0000/ffffff,Buzzbean,Close,9:47 PM,976-137-7312,false,true,570-77-7003
566,true,false,"Lesch, Donnelly and Bailey",66.15,1010,http://dummyimage.com/109x216.jpg/cc0000/ffffff,Yamia,Close,6:14 PM,255-222-4760,false,false,407-36-5592
567,false,true,"Schimmel, Upton and Shields",46.18,1014,http://dummyimage.com/167x106.bmp/dddddd/000000,Vimbo,Close,6:04 PM,222-612-2267,true,false,364-90-8266
568,true,false,Rau LLC,29.88,1007,http://dummyimage.com/245x190.bmp/ff4444/ffffff,Realpoint,Open,7:19 PM,239-257-2600,false,true,218-57-9806
569,true,true,Swift-Nitzsche,38.22,1007,http://dummyimage.com/177x159.png/dddddd/000000,Wikivu,Open,8:26 PM,144-576-7958,false,true,480-57-6250
570,true,false,Koch and Sons,34.18,1005,http://dummyimage.com/220x151.jpg/cc0000/ffffff,Linkbridge,Close,9:34 PM,638-188-9219,true,true,254-66-3886
571,false,false,O'Hara and Sons,11.04,1011,http://dummyimage.com/130x213.jpg/ff4444/ffffff,Meejo,Open,8:23 PM,685-339-5958,false,false,753-21-0663
572,true,true,Nader-Gottlieb,26.52,1010,http://dummyimage.com/202x223.bmp/dddddd/000000,Thoughtworks,Open,7:53 PM,592-147-0833,false,true,553-73-3004
573,false,false,Grant LLC,67.36,1011,http://dummyimage.com/160x176.png/ff4444/ffffff,Browsecat,Close,10:49 PM,353-852-5419,true,true,468-97-9446
574,true,true,Pollich LLC,46.34,1001,http://dummyimage.com/131x116.png/cc0000/ffffff,Camimbo,Open,6:47 PM,807-965-7771,false,true,626-13-8641
575,false,true,Little-Hoeger,16.61,1024,http://dummyimage.com/165x155.jpg/dddddd/000000,Voomm,Close,8:57 PM,144-572-0247,false,true,633-75-9052
576,false,true,Cummerata-Kreiger,96.71,1019,http://dummyimage.com/104x207.bmp/ff4444/ffffff,Tagpad,Close,6:17 PM,117-108-3524,false,false,116-65-3378
577,true,false,Haag-Daniel,44.2,1008,http://dummyimage.com/227x176.bmp/5fa2dd/ffffff,Photospace,Close,11:34 PM,318-670-1259,true,true,221-29-2069
578,false,false,"Schoen, Wehner and Crona",38.03,1009,http://dummyimage.com/220x185.bmp/cc0000/ffffff,Divavu,Open,9:07 PM,221-587-2211,false,true,190-14-5599
579,false,false,Hoppe-Barton,3.25,1007,http://dummyimage.com/232x207.png/cc0000/ffffff,Zoonder,Close,6:37 PM,540-376-6243,false,true,581-59-9368
580,true,false,Von-Lynch,78.22,1011,http://dummyimage.com/200x229.jpg/dddddd/000000,Photobug,Close,6:29 PM,691-771-8835,false,false,589-02-9050
581,false,false,"Keeling, Kuvalis and Morissette",11.07,1021,http://dummyimage.com/106x250.png/ff4444/ffffff,Gigaclub,Open,9:02 PM,506-300-1465,false,true,648-78-2924
582,true,false,"Mayert, Heidenreich and Grimes",44.31,1003,http://dummyimage.com/117x177.bmp/dddddd/000000,Topicstorm,Close,8:47 PM,939-907-7809,false,false,560-35-2312
583,true,false,"Lesch, McLaughlin and Hilll",88.03,1018,http://dummyimage.com/178x231.jpg/5fa2dd/ffffff,Voolith,Open,8:53 PM,122-807-6383,true,true,372-95-8567
584,false,false,Johnson Group,10.23,1000,http://dummyimage.com/121x151.jpg/ff4444/ffffff,Skiba,Open,6:29 PM,262-932-5939,true,false,794-87-3172
585,true,false,Ondricka-Borer,65.3,1023,http://dummyimage.com/203x116.jpg/5fa2dd/ffffff,Gabspot,Open,11:00 PM,696-466-1089,false,false,762-02-6334
586,true,true,"Satterfield, Casper and Emard",57.38,1021,http://dummyimage.com/105x215.bmp/ff4444/ffffff,Nlounge,Open,8:20 PM,872-408-5543,true,true,102-84-0124
587,true,false,Waters-Metz,81.68,1010,http://dummyimage.com/119x197.bmp/5fa2dd/ffffff,Twitterworks,Close,11:26 PM,540-935-4482,false,false,548-84-0361
588,true,true,Ledner-Kutch,69.05,1011,http://dummyimage.com/132x199.png/5fa2dd/ffffff,Tagcat,Open,9:17 PM,809-979-8661,true,false,557-34-8840
589,false,true,"Carter, Watsica and Blick",12.57,1010,http://dummyimage.com/225x129.bmp/ff4444/ffffff,Mydo,Open,7:27 PM,220-684-2397,false,false,525-09-7942
590,false,false,"Nicolas, Monahan and Waters",75.12,1017,http://dummyimage.com/129x165.jpg/5fa2dd/ffffff,Blogpad,Open,11:41 PM,204-622-4953,false,true,633-29-3481
591,true,false,"Koss, Collier and Fritsch",8.27,1009,http://dummyimage.com/229x144.png/ff4444/ffffff,Centimia,Close,8:25 PM,306-737-9517,false,false,837-49-5337
592,true,false,Pollich Group,6.0,1007,http://dummyimage.com/120x122.png/dddddd/000000,Plajo,Close,10:53 PM,806-326-0144,true,true,615-95-6623
593,false,false,McClure Inc,72.14,1007,http://dummyimage.com/221x216.bmp/cc0000/ffffff,Izio,Close,10:31 PM,339-748-7389,true,true,466-52-8947
594,false,true,Runolfsdottir-Quigley,54.5,1006,http://dummyimage.com/214x168.bmp/dddddd/000000,Wikizz,Close,7:26 PM,355-792-2202,true,true,711-66-0994
595,true,false,Balistreri-Hane,21.52,1023,http://dummyimage.com/135x143.jpg/dddddd/000000,Thoughtstorm,Open,7:46 PM,376-140-8218,true,false,372-31-1700
596,false,false,Barrows Inc,18.15,1024,http://dummyimage.com/177x224.png/dddddd/000000,Brainlounge,Close,11:52 PM,705-549-8872,false,true,669-56-9239
597,false,true,McDermott-Davis,42.32,1018,http://dummyimage.com/220x125.jpg/cc0000/ffffff,Teklist,Open,8:25 PM,941-155-0671,true,false,639-56-4562
598,false,false,Stiedemann-Heller,86.73,1006,http://dummyimage.com/111x116.png/5fa2dd/ffffff,Tanoodle,Open,10:34 PM,825-764-4429,true,true,828-10-3640
599,true,true,"Sanford, Effertz and Kemmer",9.88,1014,http://dummyimage.com/105x141.png/dddddd/000000,Yambee,Open,8:58 PM,539-809-3170,true,true,245-70-2947
600,false,true,Tromp and Sons,20.69,1004,http://dummyimage.com/250x155.png/dddddd/000000,Jabbertype,Close,9:56 PM,130-922-4893,false,false,705-67-2018
601,true,false,Smitham-Lynch,51.62,1025,http://dummyimage.com/100x154.png/cc0000/ffffff,Linktype,Open,8:55 PM,246-194-5348,true,false,352-60-5809
602,true,false,Howell Inc,36.32,1015,http://dummyimage.com/188x240.bmp/cc0000/ffffff,Thoughtblab,Close,10:33 PM,821-957-1600,false,true,323-16-2825
603,false,true,Stanton-Ruecker,87.9,1011,http://dummyimage.com/115x104.png/dddddd/000000,Browsedrive,Open,11:32 PM,311-522-7200,false,true,544-66-8801
604,false,true,Marquardt Inc,13.81,1019,http://dummyimage.com/181x156.png/cc0000/ffffff,Meeveo,Close,8:26 PM,749-213-1732,true,true,712-69-2197
605,false,true,Fritsch-Herman,42.55,1003,http://dummyimage.com/178x143.bmp/ff4444/ffffff,Kare,Open,7:32 PM,232-726-6147,false,false,353-45-8767
606,false,true,Beer-Kassulke,55.07,1002,http://dummyimage.com/185x100.jpg/dddddd/000000,Aimbo,Close,10:44 PM,760-324-0535,true,true,487-51-6791
607,true,true,Upton Group,85.14,1022,http://dummyimage.com/123x138.png/cc0000/ffffff,Zava,Open,11:53 PM,450-473-8583,true,false,462-74-4690
608,false,true,Padberg and Sons,83.96,1017,http://dummyimage.com/136x134.jpg/ff4444/ffffff,Wordpedia,Close,9:59 PM,892-998-3166,false,true,441-62-2304
609,true,false,"Kunze, Boehm and Gaylord",78.53,1008,http://dummyimage.com/135x168.png/dddddd/000000,Quatz,Open,8:06 PM,115-894-5532,false,true,387-48-9446
610,true,true,Casper and Sons,85.12,1005,http://dummyimage.com/130x213.jpg/cc0000/ffffff,Meetz,Open,7:03 PM,160-416-5382,true,true,685-19-5108
611,true,true,Schulist-Medhurst,20.57,1006,http://dummyimage.com/181x173.bmp/5fa2dd/ffffff,Fivebridge,Open,9:29 PM,514-530-6151,false,false,710-18-2440
612,false,true,Greenholt Group,97.11,1016,http://dummyimage.com/152x178.png/dddddd/000000,Kanoodle,Open,6:57 PM,568-351-4113,false,false,753-57-9806
613,true,true,Dietrich Inc,56.8,1001,http://dummyimage.com/176x119.bmp/cc0000/ffffff,Plajo,Open,8:42 PM,356-135-1155,false,true,208-23-9445
614,true,false,Thiel-Deckow,48.02,1006,http://dummyimage.com/237x156.jpg/cc0000/ffffff,Realcube,Open,9:07 PM,421-258-1926,true,true,827-26-6423
615,true,true,Bernhard Inc,88.54,1003,http://dummyimage.com/167x103.bmp/cc0000/ffffff,Gigazoom,Close,7:05 PM,516-620-9998,false,false,611-70-1123
616,true,false,Brekke-Kshlerin,74.81,1002,http://dummyimage.com/142x111.bmp/cc0000/ffffff,Mynte,Close,7:42 PM,272-639-6190,false,true,866-46-5843
617,false,false,Koch Group,98.8,1016,http://dummyimage.com/165x221.png/cc0000/ffffff,Twimbo,Open,10:42 PM,769-582-2536,true,true,249-68-5117
618,true,false,Will Inc,93.95,1011,http://dummyimage.com/110x198.png/ff4444/ffffff,Skipfire,Open,9:04 PM,887-631-4812,true,true,500-47-0760
619,true,false,"Cummerata, Dach and Pacocha",3.19,1017,http://dummyimage.com/182x188.png/dddddd/000000,Oloo,Open,7:12 PM,323-681-4881,false,true,661-20-6391
620,true,false,"Yundt, Daugherty and Keebler",78.47,1022,http://dummyimage.com/157x102.jpg/cc0000/ffffff,Ainyx,Open,8:36 PM,993-897-8662,false,false,637-08-9841
621,true,false,"Moen, Hammes and Schmitt",78.66,1010,http://dummyimage.com/135x117.bmp/5fa2dd/ffffff,Yabox,Close,9:26 PM,455-817-5979,false,true,625-48-1917
622,false,true,Hamill-Heaney,98.69,1010,http://dummyimage.com/129x244.jpg/dddddd/000000,Voonte,Close,6:34 PM,615-796-2343,true,false,775-30-1514
623,true,true,Bergnaum-Lockman,16.66,1022,http://dummyimage.com/202x187.jpg/dddddd/000000,Mymm,Close,11:31 PM,979-355-5368,true,false,524-20-5940
624,true,false,Murray-Toy,10.09,1000,http://dummyimage.com/150x113.bmp/5fa2dd/ffffff,Edgepulse,Open,8:31 PM,877-712-8937,false,true,133-79-0170
625,true,false,"Jacobs, Willms and Larson",6.13,1021,http://dummyimage.com/216x100.bmp/dddddd/000000,Dabshots,Open,9:09 PM,729-598-6222,false,true,854-30-9675
626,false,true,"Wyman, Stoltenberg and Fadel",85.76,1005,http://dummyimage.com/237x198.bmp/dddddd/000000,Flashdog,Close,7:41 PM,204-643-9684,true,false,273-02-3960
627,false,true,Will and Sons,11.14,1024,http://dummyimage.com/149x180.png/ff4444/ffffff,Meeveo,Open,6:37 PM,296-359-5138,true,false,330-17-7214
628,false,true,Orn-Williamson,18.37,1019,http://dummyimage.com/125x189.png/dddddd/000000,Rhyzio,Open,11:26 PM,377-809-7437,false,true,791-15-5500
629,true,true,"Donnelly, Mertz and Grady",53.2,1014,http://dummyimage.com/173x147.jpg/5fa2dd/ffffff,Dabshots,Close,10:56 PM,533-383-9419,false,true,853-68-6937
630,true,false,Jones-Sporer,54.36,1010,http://dummyimage.com/146x204.bmp/5fa2dd/ffffff,Quinu,Open,10:17 PM,561-797-4050,false,true,242-77-9718
631,true,false,Bogisich and Sons,82.24,1014,http://dummyimage.com/174x196.png/5fa2dd/ffffff,Yodel,Close,6:04 PM,269-519-2748,false,true,533-45-3753
632,true,false,Nolan Group,97.62,1009,http://dummyimage.com/101x216.jpg/ff4444/ffffff,Trupe,Close,6:52 PM,160-642-5255,true,false,790-73-7967
633,true,true,"Schuster, Rutherford and Haley",56.28,1013,http://dummyimage.com/131x138.jpg/dddddd/000000,Photofeed,Open,6:43 PM,453-494-0660,true,true,338-19-8764
634,true,false,"Jacobs, Flatley and Rice",3.36,1021,http://dummyimage.com/206x232.bmp/ff4444/ffffff,Trupe,Close,9:26 PM,598-571-7253,true,false,466-04-4226
635,true,true,"Barrows, Kutch and Goldner",72.71,1007,http://dummyimage.com/194x134.bmp/ff4444/ffffff,Quatz,Open,9:26 PM,221-946-5647,true,false,472-95-3523
636,false,true,"Hickle, Corkery and Fisher",52.3,1006,http://dummyimage.com/130x159.jpg/dddddd/000000,Jamia,Open,11:19 PM,381-991-3802,false,false,598-03-0078
637,true,true,DuBuque-Fisher,39.21,1002,http://dummyimage.com/201x137.bmp/5fa2dd/ffffff,Buzzshare,Open,10:55 PM,276-529-0291,true,false,791-35-1833
638,false,false,"Marvin, Mosciski and Gottlieb",4.39,1008,http://dummyimage.com/147x126.bmp/ff4444/ffffff,Minyx,Open,7:36 PM,120-618-7918,false,false,693-71-6544
639,true,true,McLaughlin LLC,92.7,1020,http://dummyimage.com/249x190.bmp/5fa2dd/ffffff,Jaxnation,Close,6:58 PM,820-471-8191,true,false,448-54-2655
640,true,true,"Wyman, Schneider and Daugherty",10.37,1013,http://dummyimage.com/192x140.bmp/ff4444/ffffff,Riffwire,Close,7:17 PM,578-448-2429,true,true,578-72-5497
641,false,false,Deckow-Hudson,79.81,1003,http://dummyimage.com/193x146.jpg/ff4444/ffffff,Divape,Open,11:35 PM,392-710-1254,true,false,273-10-4091
642,true,true,"Predovic, Marks and Parisian",88.22,1024,http://dummyimage.com/179x159.bmp/ff4444/ffffff,Latz,Close,6:47 PM,480-868-3410,true,true,144-44-2774
643,false,false,"Greenfelder, Mertz and Kreiger",62.8,1007,http://dummyimage.com/149x218.bmp/cc0000/ffffff,Camimbo,Close,8:29 PM,774-963-3930,true,false,189-77-6814
644,false,true,Brekke LLC,46.67,1004,http://dummyimage.com/144x109.jpg/cc0000/ffffff,Kamba,Close,8:05 PM,816-279-3384,true,false,687-31-2408
